ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-20,10.276940276415653,5.191114079683462,14.552101627579656,10.229300108768394,10.327570949870118,-0.4830149648105068,-0.4830149648105068,-0.4830149648105068,-0.4830149648105068,-0.4830149648105068,-0.4830149648105068,0.0,0.0,0.0,9.793925311605147
2024-01-21,10.27663112736821,6.043643892131547,15.475369055063716,10.225678738524403,10.331610125026614,0.6992095631447647,0.6992095631447647,0.6992095631447647,0.6992095631447647,0.6992095631447647,0.6992095631447647,0.0,0.0,0.0,10.975840690512975
2024-01-22,10.27632197832077,4.920410175263182,14.600429953787675,10.220184624819884,10.335379325847503,-0.3076981590062187,-0.3076981590062187,-0.3076981590062187,-0.3076981590062187,-0.3076981590062187,-0.3076981590062187,0.0,0.0,0.0,9.968623819314551
2024-01-23,10.276012829273329,6.0898468953611005,15.125713602352333,10.215713943635954,10.340681196644946,0.22161700422202693,0.22161700422202693,0.22161700422202693,0.22161700422202693,0.22161700422202693,0.22161700422202693,0.0,0.0,0.0,10.497629833495356
2024-01-24,10.275703680225888,5.944601688516297,15.323449224298365,10.209383143352822,10.347308325388157,0.38884233861973183,0.38884233861973183,0.38884233861973183,0.38884233861973183,0.38884233861973183,0.38884233861973183,0.0,0.0,0.0,10.66454601884562
2024-01-25,10.275394531178447,5.871896458422109,15.209597632128343,10.20133504783438,10.351188323585319,0.4827737040676612,0.4827737040676612,0.4827737040676612,0.4827737040676612,0.4827737040676612,0.4827737040676612,0.0,0.0,0.0,10.758168235246108
2024-01-26,10.275085382131007,4.567843378225587,13.668458098514034,10.19606913714384,10.355747585952278,-1.0017294862415076,-1.0017294862415076,-1.0017294862415076,-1.0017294862415076,-1.0017294862415076,-1.0017294862415076,0.0,0.0,0.0,9.273355895889498
2024-01-27,10.274776233083566,5.339262779305924,14.539880374632219,10.190530127910277,10.36053099874168,-0.48301496481017486,-0.48301496481017486,-0.48301496481017486,-0.48301496481017486,-0.48301496481017486,-0.48301496481017486,0.0,0.0,0.0,9.79176126827339
2024-01-28,10.274467084036123,6.3353700448538754,15.675703601166344,10.185167092459999,10.366649651518083,0.6992095631433393,0.6992095631433393,0.6992095631433393,0.6992095631433393,0.6992095631433393,0.6992095631433393,0.0,0.0,0.0,10.973676647179463
2024-01-29,10.274157934988683,5.613343042382265,14.413201492632075,10.179508093391911,10.372425602060142,-0.3076981590040258,-0.3076981590040258,-0.3076981590040258,-0.3076981590040258,-0.3076981590040258,-0.3076981590040258,0.0,0.0,0.0,9.966459775984656
2024-01-30,10.273848785941242,5.75378875387132,14.784575083481895,10.172679351179896,10.378960724091428,0.22161700422243719,0.22161700422243719,0.22161700422243719,0.22161700422243719,0.22161700422243719,0.22161700422243719,0.0,0.0,0.0,10.49546579016368
2024-01-31,10.273539636893801,6.1703516823625915,15.12221404821314,10.163886647554216,10.387217079814485,0.38884233862033946,0.38884233862033946,0.38884233862033946,0.38884233862033946,0.38884233862033946,0.38884233862033946,0.0,0.0,0.0,10.66238197551414
2024-02-01,10.273230487846359,6.364826368213789,15.274913015712533,10.15721590381958,10.390499927261253,0.48277370406762155,0.48277370406762155,0.48277370406762155,0.48277370406762155,0.48277370406762155,0.48277370406762155,0.0,0.0,0.0,10.75600419191398
